Cast Type,Person ID,Lead,Season Type,Season,First Name,Last Name,Age,Occupation (Raw),Occupation (Clean),Occupation Group,Week Number Eliminated,Place,Circumstance,Bachelor Pad 1,Bachelor Pad 2,Bachelor Pad 3,BiP 1,BiP 2,BiP 3,BiP 4,BiP 5,BiP 6,Bachelor Winter Games,Total Ensemble Appearances,Hometown,State,Lead Religion,Lead Race,How Season Ended,Relationship Status (Nov 2021)
Contestant,931,Sean Lowe,Bachelor,Bachelor 17,Ashley,Harper,25,Fashion Model,Fashion Model,Modeling & Acting,Week 1,20,,,,,,,,,,,,0,Garner,North Carolina,,,,
Contestant,932,Sean Lowe,Bachelor,Bachelor 17,Ashley,Palenkas,28,Hair Stylist,Hair Stylist,Hair & Makeup,Week 1,21,,,,,,,,,,,,0,Macomb,Michigan,,,,
Contestant,933,Sean Lowe,Bachelor,Bachelor 17,Brooke,Burchette,25,Community Organizer,Community Organizer,"Non-Profit, Charity, & Social Work",Week 2,17,,,,,,,,,,,,0,Pittsburgh,Pennsylvania,,,,
Contestant,934,Sean Lowe,Bachelor,Bachelor 17,Catherine,Giudici,26,Graphic Designer,Graphic Designer,Art & Design,Winner,1,,,,,,,,,,,,0,Seattle,Washington,,,,
Contestant,935,Sean Lowe,Bachelor,Bachelor 17,Daniella,McBride,24,Commercial Casting Associate,Commercial Casting Associate,Media & Journalism,Week 6,7,,,,,1,,,,,,,1,Belmont,California,,,,
Contestant,936,Sean Lowe,Bachelor,Bachelor 17,Desiree,Hartsock,26,Bridal Stylist,Bridal Stylist,Hair & Makeup,Week 8,4,,,,,,,,,,,,0,Northglenn,Colorado,,,,
Contestant,937,Sean Lowe,Bachelor,Bachelor 17,Diana,Weeks Willardson,31,Salon Owner,Salon Owner,Hair & Makeup,Week 2,18,,,,,,,,,,,,0,Sandy,Utah,,,,
Contestant,938,Sean Lowe,Bachelor,Bachelor 17,Jackie,Parr,25,Cosmetics Consultant,Cosmetics Consultant,Hair & Makeup,Week 5,11,,,,,1,,,,,,,1,Ormond Beach,Florida,,,,
Contestant,939,Sean Lowe,Bachelor,Bachelor 17,Kacie,Boguskie,25,Administrative Assistant,Administrative Assistant,Business & Entrepreneurship,Week 3,16,,,,,,,,,,,,0,Clarksville,Tennessee,,,,
Contestant,940,Sean Lowe,Bachelor,Bachelor 17,Katie,Levans,27,Yoga Instructor,Yoga Instructor,Personal Trainers & Coaches,Week 2,19,Quit,,,,,,,,,,,0,Woodstock,Illinois,,,,
Contestant,941,Sean Lowe,Bachelor,Bachelor 17,Kelly,Dutton,28,Cruise Ship Entertainer,Cruise Ship Entertainer,Entertainment & Recreation,Week 1,22,,,,,,,,,,,,0,Chattanooga,Tennessee,,,,
Contestant,942,Sean Lowe,Bachelor,Bachelor 17,Keriann,Miranda,29,Entrepreneur,Entrepreneur,Business & Entrepreneurship,Week 1,23,,,,,,,,,,,,0,Agoura Hills,California,,,,
Contestant,943,Sean Lowe,Bachelor,Bachelor 17,Kristy,Kaminski,25,Model,Model,Modeling & Acting,Week 3,14,,,,,,,,,,,,0,Darien,Wisconsin,,,,
Contestant,944,Sean Lowe,Bachelor,Bachelor 17,Lacey,Latka,24,Graduate Student,Graduate Student,Student (General),Week 1,24,,,,,,,,,,,,0,Stevenson Ranch,California,,,,
Contestant,945,Sean Lowe,Bachelor,Bachelor 17,Lauren,Marchetti,27,Journalist,Journalist,Media & Journalism,Week 1,25,,,,,,,,,,,,0,Cranston,Rhode Island,,,,
Contestant,946,Sean Lowe,Bachelor,Bachelor 17,Lesley,Murphy,24,Political Consultant,Political Consultant,Politics,Week 7,5,,,,,,,,,,,1,1,Fort Smith,Arkansas,,,,
Contestant,947,Sean Lowe,Bachelor,Bachelor 17,Leslie,Hughes,28,Poker Dealer,Poker Dealer,Entertainment & Recreation,Week 4,13,,,,,,,,,,,,0,Ruskin,Florida,,,,
Contestant,948,Sean Lowe,Bachelor,Bachelor 17,Lindsay,Yenter,24,Substitute Teacher,Substitute Teacher,Teaching,Runner-up,2,,,,,,,,,,,,0,Fort Bragg,North Carolina,,,,
Contestant,949,Sean Lowe,Bachelor,Bachelor 17,Paige,Vigil,25,Jumbotron Operator,Jumbotron Operator,Entertainment & Recreation,Week 1,26,,,,1,,,,,,,,1,Minnetonka,Minnesota,,,,
Contestant,950,Sean Lowe,Bachelor,Bachelor 17,Robyn,Howard,24,Oil Field Account Manager,Oil Field Account Manager,Energy & Natural Resources,Week 5,10,,,,,,,,,,,,0,Topeka,Kansas,,,,
Contestant,951,Sean Lowe,Bachelor,Bachelor 17,Sarah,Herron,26,Advertising Executive,Advertising Executive,Advertising & Marketing,Week 6,9,,,,,1,,1,,,,,2,Evergreen,Colorado,,,,
Contestant,952,Sean Lowe,Bachelor,Bachelor 17,Selma,Alameri,29,Real Estate Dealer,Real Estate Dealer,Real Estate & Interior Design,Week 6,8,,,,,,,,,,,,0,Borrego Springs,California,,,,
Contestant,953,Sean Lowe,Bachelor,Bachelor 17,Taryn Renee,Daniels,30,Health Club Manager,Health Club Manager,Personal Trainers & Coaches,Week 3,15,,,,,,,,,,,,0,Troutdale,Oregon,,,,
Contestant,954,Sean Lowe,Bachelor,Bachelor 17,Tierra,LiCausi,24,Leasing Consultant,Leasing Consultant,Real Estate & Interior Design,Week 7,6,,,,,,,,,,,,0,Las Vegas,Nevada,,,,
Contestant,955,Travis Lane Stork,Bachelor,Bachelor 8,Ali,D.,26,NBA Dancer,NBA Dancer,Professional Athletics,unk,unk,,,,,,,,,,,,0,Seattle,Washington,,,,
Contestant,956,Travis Lane Stork,Bachelor,Bachelor 8,Allie,G.,33,Oncologist,Oncologist,Physicians & Dentists,unk,unk,,,,,,,,,,,,0,Delray Beach,Florida,,,,
Contestant,957,Travis Lane Stork,Bachelor,Bachelor 8,April,,29,Corporate Real Estate,Corporate Real Estate,Real Estate & Interior Design,unk,unk,,,,,,,,,,,,0,Dallas,Texas,,,,
Contestant,958,Travis Lane Stork,Bachelor,Bachelor 8,Cole,,26,Sales Executive,Sales Executive,Sales,unk,unk,,,,,,,,,,,,0,Walnut Creek,California,,,,
Contestant,959,Travis Lane Stork,Bachelor,Bachelor 8,Cortney,,28,Law Clerk,Law Clerk,Lawyers & Legal Services,unk,unk,,,,,,,,,,,,0,Los Angeles,California,,,,
Contestant,960,Travis Lane Stork,Bachelor,Bachelor 8,Elizabeth,,24,Social Worker,Social Worker,"Non-Profit, Charity, & Social Work",unk,unk,,,,,,,,,,,,0,Windham,New Hampshire,,,,
Contestant,961,Travis Lane Stork,Bachelor,Bachelor 8,Jaime,,29,Physician Recruiter,Physician Recruiter,Human Resources & Recruiting,unk,unk,,,,,,,,,,,,0,Big Rock,Virginia,,,,
Contestant,962,Travis Lane Stork,Bachelor,Bachelor 8,Jehan,,29,Vitamin Sales Representative,Vitamin Sales Representative,Sales,unk,unk,,,,,,,,,,,,0,Chicago,Illinois,,,,
Contestant,963,Travis Lane Stork,Bachelor,Bachelor 8,Jennifer,,25,Model,Model,Modeling & Acting,unk,unk,,,,,,,,,,,,0,Boston,Massachusetts,,,,
Contestant,964,Travis Lane Stork,Bachelor,Bachelor 8,Kathy,,25,Graduate Student,Graduate Student,Student (General),unk,unk,,,,,,,,,,,,0,Stockton,California,,,,
Contestant,965,Travis Lane Stork,Bachelor,Bachelor 8,Kristen,,25,Marketing Director,Marketing Director,Advertising & Marketing,unk,unk,,,,,,,,,,,,0,Bonita Springs,Florida,,,,
Contestant,966,Travis Lane Stork,Bachelor,Bachelor 8,Kyle,,25,Senior Copy Writer,Senior Copy Writer,Advertising & Marketing,unk,unk,,,,,,,,,,,,0,Newport Beach,California,,,,
Contestant,967,Travis Lane Stork,Bachelor,Bachelor 8,Lisa,,24,IT Recruiter,IT Recruiter,Human Resources & Recruiting,unk,unk,,,,,,,,,,,,0,Overland Park,Kansas,,,,
Contestant,968,Travis Lane Stork,Bachelor,Bachelor 8,Liza,,23,Trade Clerk,Trade Clerk,Financial Services & Investing,unk,unk,,,,,,,,,,,,0,Chicago,Illinois,,,,
Contestant,969,Travis Lane Stork,Bachelor,Bachelor 8,Moana,Dixon,26,Distribution Manager,Distribution Manager,Business & Entrepreneurship,Runner-up,2,,,,,,,,,,,,0,San Clemente,California,,,,
Contestant,970,Travis Lane Stork,Bachelor,Bachelor 8,Princess,,26,Substitute Teacher,Substitute Teacher,Teaching,unk,unk,,,,,,,,,,,,0,Los Angeles,California,,,,
Contestant,971,Travis Lane Stork,Bachelor,Bachelor 8,Sara,H.,24,Marketing Manager,Marketing Manager,Advertising & Marketing,unk,unk,,,,,,,,,,,,0,Minneapolis,Minnesota,,,,
Contestant,972,Travis Lane Stork,Bachelor,Bachelor 8,Sarah,Stone,26,Kindergarten Teacher,Kindergarten Teacher,Teaching,Winner,1,,,,,,,,,,,,0,Nashville,Tennessee,,,,
Contestant,973,Travis Lane Stork,Bachelor,Bachelor 8,Sarah,B.,23,Student,Student,Student (General),unk,unk,,,,,,,,,,,,0,Winnipeg,Canada,,,,
Contestant,974,Travis Lane Stork,Bachelor,Bachelor 8,Shiloh,,29,Advertising Manager,Advertising Manager,Advertising & Marketing,unk,unk,,,,,,,,,,,,0,Phoenix,Arizona,,,,
Contestant,975,Travis Lane Stork,Bachelor,Bachelor 8,Stephanie,,25,Public Relations Director,Public Relations Director,Public Relations & Communications,unk,unk,,,,,,,,,,,,0,Walnut Creek,California,,,,
Contestant,976,Travis Lane Stork,Bachelor,Bachelor 8,Susan,,25,Financial Associate,Financial Associate,Financial Services & Investing,unk,unk,,,,,,,,,,,,0,Overland Park,Kansas,,,,
Contestant,977,Travis Lane Stork,Bachelor,Bachelor 8,Tara,,23,Retail Sales,Retail Sales,Fashion Design & Retail,unk,unk,,,,,,,,,,,,0,San Diego,California,,,,
Contestant,978,Travis Lane Stork,Bachelor,Bachelor 8,Venus,,33,Physician,Physician,Physicians & Dentists,unk,unk,,,,,,,,,,,,0,Huntington Beach,California,,,,
Contestant,979,Travis Lane Stork,Bachelor,Bachelor 8,Yvonne,,28,Marketing Firm CFO,Marketing Firm CFO,Advertising & Marketing,unk,unk,,,,,,,,,,,,0,Miami,Florida,,,,
Contestant,980,Trista Rehn,Bachelorette,Bachelorette 1,Billy,,28,Firefighter,Firefighter,Military & Civil Service,Week 1,16,,,,,,,,,,,,0,Hermosa Beach,California,,,,
Contestant,981,Trista Rehn,Bachelorette,Bachelorette 1,Bob,Guiney,31,Mortgage Broker,Mortgage Broker,Financial Services & Investing,Week 3,5,,,,,,,,,,,,0,Ferndale,Michigan,,,,
Contestant,982,Trista Rehn,Bachelorette,Bachelorette 1,Brian,C.,28,Mortgage Broker,Mortgage Broker,Financial Services & Investing,Week 2,9,,,,,,,,,,,,0,Dallas,Texas,,,,
Contestant,983,Trista Rehn,Bachelorette,Bachelorette 1,Brian,S.,28,Sales Engineer,Sales Engineer,Sales,Week 2,10,,,,,,,,,,,,0,Dallas,Texas,,,,
Contestant,984,Trista Rehn,Bachelorette,Bachelorette 1,Brian,H.,30,National Sales Manager,National Sales Manager,Sales,Week 2,15,Quit,,,,,,,,,,,0,Cleveland,Ohio,,,,
Contestant,985,Trista Rehn,Bachelorette,Bachelorette 1,Brian,K.,31,Breast Implant Sales,Breast Implant Sales,Sales,Week 1,17,,,,,,,,,,,,0,San Francisco,California,,,,
Contestant,986,Trista Rehn,Bachelorette,Bachelorette 1,Brook,,29,Rodeo Cowboy,Rodeo Cowboy,Professional Athletics,Week 2,11,,,,,,,,,,,,0,Dallas,Texas,,,,
Contestant,987,Trista Rehn,Bachelorette,Bachelorette 1,Charlie,Maher,28,Financial Analyst,Financial Analyst,Financial Services & Investing,Runner-up,2,,,,,,,,,,,,0,Hermosa Beach,California,,,,
Contestant,988,Trista Rehn,Bachelorette,Bachelorette 1,Chris,,35,V.P. of Auto Parts Company,Automotive Parts Company VP,Automotives,Week 1,18,,,,,,,,,,,,0,Sugarloaf,Pennsylvania,,,,
Contestant,989,Trista Rehn,Bachelorette,Bachelorette 1,Duane,,28,Flight Instructor,Flight Instructor,Aviation,Week 1,19,,,,,,,,,,,,0,Chisago City,Minnesota,,,,
Contestant,990,Trista Rehn,Bachelorette,Bachelorette 1,Eric,,33,Commercial Pilot,Commercial Pilot,Aviation,Week 1,20,,,,,,,,,,,,0,St. Louis,Missouri,,,,
Contestant,991,Trista Rehn,Bachelorette,Bachelorette 1,Greg,T.,28,Importer,Importer,Business & Entrepreneurship,Week 4,4,,,,,,,,,,,,0,Manhattan,New York,,,,
Contestant,992,Trista Rehn,Bachelorette,Bachelorette 1,Gregg,H.,34,Marble Company Owner,Marble Company Owner,Business & Entrepreneurship,Week 1,21,,,,,,,,,,,,0,Freehold,New Jersey,,,,
Contestant,993,Trista Rehn,Bachelorette,Bachelorette 1,Jack,,27,Firefighter,Firefighter,Military & Civil Service,Week 2,12,,,,,,,,,,,,0,Pepper Pike,Ohio,,,,
Contestant,994,Trista Rehn,Bachelorette,Bachelorette 1,Jamie,Blyth,27,Professional Basketball Player,Professional Basketball Player,Professional Athletics,Week 3,6,,,,,,,,,,,,0,Chicago,Illinois,,,,
Contestant,995,Trista Rehn,Bachelorette,Bachelorette 1,Jeff,,25,Professional Football Player,Professional Football Player,Professional Athletics,Week 2,13,,,,,,,,,,,,0,San Diego,California,,,,
Contestant,996,Trista Rehn,Bachelorette,Bachelorette 1,Josh,,31,Radio Advertising Executive,Radio Advertising Executive,Advertising & Marketing,Week 2,14,,,,,,,,,,,,0,Boca Raton,Florida,,,,
Contestant,997,Trista Rehn,Bachelorette,Bachelorette 1,Matt,,42,Gym Owner,Gym Owner,Personal Trainers & Coaches,Week 1,22,,,,,,,,,,,,0,Marina Del Rey,California,,,,
Contestant,998,Trista Rehn,Bachelorette,Bachelorette 1,Mike,,24,Sales and Consulting,Sales & Consulting,Sales,Week 3,7,,,,,,,,,,,,0,Cincinnati,Ohio,,,,
Contestant,999,Trista Rehn,Bachelorette,Bachelorette 1,Paul,,26,Telecommunications,Telecommunications,Technology & Software,Week 1,23,,,,,,,,,,,,0,Honolulu,Hawaii,,,,
Contestant,1000,Trista Rehn,Bachelorette,Bachelorette 1,Peter,,25,Construction Business Owner,Construction Business Owner,Construction & Trades,Week 1,24,,,,,,,,,,,,0,Long Island,New York,,,,
Contestant,1001,Trista Rehn,Bachelorette,Bachelorette 1,Rob,,29,Computer Programmer,Computer Programmer,Technology & Software,Week 3,8,,,,,,,,,,,,0,Dallas,Texas,,,,
Contestant,1002,Trista Rehn,Bachelorette,Bachelorette 1,Russell,Woods,31,Writer,Writer,Media & Journalism,Week 5,3,,,,,,,,,,,,0,San Rafael,California,,,,
Contestant,1003,Trista Rehn,Bachelorette,Bachelorette 1,Ryan,Sutter,28,Firefighter,Firefighter,Military & Civil Service,Winner,1,,,,,,,,,,,,0,Vail,Colorado,,,,
Contestant,1004,Trista Rehn,Bachelorette,Bachelorette 1,Wayne,,37,Commercial Pilot,Commercial Pilot,Aviation,Week 1,25,,,,,,,,,,,,0,Sacramento,California,,,,
Lead,1005,Aaron Buerge,Bachelor,Bachelor 2,Aaron,Buerge,28,Banker,Banker,Financial Services & Investing,,,,,,,,,,,,,,0,Butler,Missouri,Unknown,White,Engagement,Broken up
Lead,1006,Alex Michel,Bachelor,Bachelor 1,Alex,Michel,32,Management Consultant,Management Consultant,Business & Entrepreneurship,,,,,,,,,,,,,,0,Charlottesville,Virginia,Unknown,White,"Relationship, no proposal",Broken up
Lead,1007,Ali Fedotowsky,Bachelorette,Bachelorette 6,Ali,Fedotowsky,26,Advertising Account Manager,Advertising Account Manager,Advertising & Marketing,,,,,,,,,,,,,,0,Williamstown,Massachusetts,Unknown,White,Engagement,Broken up
Lead,1008,Andi Dorfman,Bachelorette,Bachelorette 10,Andi,Dorfman,27,Assistant District Attorney,Assistant District Attorney,Lawyers & Legal Services,,,,,,,,,,,,,,0,Atlanta,Georgia,Jewish,White,Engagement,Broken up
Lead,1009,Andrew Firestone,Bachelor,Bachelor 3,Andrew,Firestone,28,Firestone Tire Family Business,Firestone Tire Family Business,Business & Entrepreneurship,,,,,,,,,,,,,,0,Santa Barbara,California,Unknown,White,Engagement,Broken up
Lead,1010,Andy Baldwin,Bachelor,Bachelor 10,Andy,Baldwin,30,US Navy Officer / Physician,US Navy Officer / Physician,Physicians & Dentists,,,,,,,,,,,,,,0,Lancaster,Pennsylvania,Unknown,White,Engagement,Broken up
Lead,1011,Arie Luyendyk,Bachelor,Bachelor 22,Arie,Luyendyk,36,Real Estate Agent / Race Car Driver,Real Estate Agent / Race Car Driver,Professional Athletics,,,,,,,,,,,,,,0,Scottsdale,Arizona,Agnostic,White,Engagement but then double backed and picked a different winner,Broken up
Lead,1012,Ashley Hebert,Bachelorette,Bachelorette 7,Ashley,Hebert,26,Dentist,Dentist,Physicians & Dentists,,,,,,,,,,,,,,0,Madawaska,Maine,Agnostic,White,Engagement,Broken up
Lead,1013,Becca Kufrin,Bachelorette,Bachelorette 14,Becca,Kufrin,28,Publicist,Publicist,Public Relations & Communications,,,,,,,,,,,,,,0,Prior Lake,Minnesota,Christian,White,Engagement,Broken up
Lead,1014,Ben Flajnik,Bachelor,Bachelor 16,Ben,Flajnik,28,Winemaker,Winemaker,Food Service,,,,,,,,,,,,,,0,Sonoma,California,Unknown,White,Engagement,Broken up
Lead,1015,Ben Higgins,Bachelor,Bachelor 20,Ben,Higgins,26,Software Sales,Software Sales,Sales,,,,,,,,,,,,,,0,Warsaw,Indiana,Christian,White,Engagement,Broken up
Lead,1016,Bob Guiney,Bachelor,Bachelor 4,Bob,Guiney,32,Mortgage Broker,Mortgage Broker,Financial Services & Investing,,,,,,,,,,,,,,0,Ferndale,Michigan,Unknown,White,"Relationship, no proposal",Broken up
Lead,1017,Brad Womack,Bachelor,Bachelor 15,Brad,Womack,38,Winemaker,Winemaker,Food Service,,,,,,,,,,,,,,0,Austin,Texas,Unknown,White,Left alone,Broken up
Lead,1018,Brad Womack,Bachelor,Bachelor 11,Brad,Womack,35,Winemaker,Winemaker,Food Service,,,,,,,,,,,,,,0,Austin,Texas,Unknown,White,Left alone,Broken up
Lead,1019,Byron Velvick,Bachelor,Bachelor 6,Byron,Velvick,40,Professional Bass Fisherman,Professional Bass Fisherman,Professional Athletics,,,,,,,,,,,,,,0,Downey,California,Unknown,White,Engagement,Broken up
Lead,1020,Charlie O'Connell,Bachelor,Bachelor 7,Charlie,O'Connell,30,Actor,Actor,Modeling & Acting,,,,,,,,,,,,,,0,New York City,New York,Unknown,White,"Relationship, no proposal",Broken up
Lead,1021,Chris Soules,Bachelor,Bachelor 19,Chris,Soules,33,Farmer,Farmer,Farming,,,,,,,,,,,,,,0,Arlington,Iowa,Unknown,White,Engagement,Broken up
Lead,1022,Colton Underwood,Bachelor,Bachelor 23,Colton,Underwood,26,Former Professional Football Player / Charity Founder,Former Professional Football Player / Charity Founder,Professional Athletics,,,,,,,,,,,,,,0,Washington,Illinois,Christian,White,"Relationship, no proposal",Broken up
Lead,1023,DeAnna Pappas,Bachelorette,Bachelorette 4,DeAnna,Pappas,27,Realtor,Realtor,Real Estate & Interior Design,,,,,,,,,,,,,,0,Newnan,Georgia,Unknown,White,Engagement,Broken up
Lead,1024,Desiree Hartsock,Bachelorette,Bachelorette 9,Desiree,Hartsock,27,Bridal Stylist,Bridal Stylist,Hair & Makeup,,,,,,,,,,,,,,0,Northglenn,Colorado,Christian,White,Engagement,"Together, married"
Lead,1025,Emily Maynard,Bachelorette,Bachelorette 8,Emily,Maynard,26,Children's Hospital Event Planner,Children's Hospital Event Planner,Event Planning,,,,,,,,,,,,,,0,Charlotte,North Carolina,Christian,White,Engagement,Broken up
Lead,1026,Hannah Brown,Bachelorette,Bachelorette 15,Hannah,Brown,24,Interior designer,Miss Alabama USA 2018,Entertainment & Recreation,,,,,,,,,,,,,,0,Tuscaloosa,Alabama,Christian,White,Engagement,Broken up
Lead,1027,Jake Pavekla,Bachelor,Bachelor 14,Jake,Pavelka,32,Pilot,Pilot,Aviation,,,,,,,,,,,,,,0,Dallas,Texas,Christian,White,Engagement,Broken up
Lead,1028,Jason Mesnick,Bachelor,Bachelor 13,Jason,Mesnick,33,Account Executive,Account Executive,Advertising & Marketing,,,,,,,,,,,,,,0,Cleveland,Ohio,Jewish,White,Engagement but then double backed and picked a different winner,Broken up
Lead,1029,Jen Schefft,Bachelorette,Bachelorette 3,Jen,Schefft,29,Account Executive,Account Executive,Advertising & Marketing,,,,,,,,,,,,,,0,Chicago,Illinois,Unknown,White,Left alone,Broken up
Lead,1030,Jesse Palmer,Bachelor,Bachelor 5,Jesse,Palmer,25,Former Professional Football Player,Former Professional Football Player,Professional Athletics,,,,,,,,,,,,,,0,Toronto,Canada,Unknown,White,"Relationship, no proposal",Broken up
Lead,1031,Jillian Harris,Bachelorette,Bachelorette 5,Jillian,Harris,30,Interior designer,Interior Designer,Real Estate & Interior Design,,,,,,,,,,,,,,0,Peace River,Canada,Unknown,White,Engagement,Broken up
Lead,1032,JoJo Fletcher,Bachelorette,Bachelorette 12,JoJo,Fletcher,26,Real Estate Developer,Real Estate Developer,Real Estate & Interior Design,,,,,,,,,,,,,,0,Dallas,Texas,Christian,White,Engagement,"Together, engaged"
Lead,1033,Juan Pablo Galavis,Bachelor,Bachelor 18,Juan Pablo,Galavais,32,Former Professional Soccer Player,Former Professional Soccer Player,Professional Athletics,,,,,,,,,,,,,,0,Miami,Florida,Unknown,Latino,"Relationship, no proposal",Broken up
Lead,1034,Kaitlyn Bristowe,Bachelorette,Bachelorette 11,Kaitlyn,Bristowe,29,Spin Class Instructor,Spin Class Instructor,Personal Trainers & Coaches,,,,,,,,,,,,,,0,Vancouver,Canada,Unknown,White,Engagement,Broken up
Lead,1035,Matt Grant,Bachelor,Bachelor 12,Matt,Grant,28,Business Development Manager,Business Development Manager,Business & Entrepreneurship,,,,,,,,,,,,,,0,London,England,Agnostic,White,Engagement,Broken up
Lead,1036,Meredith Phillips,Bachelorette,Bachelorette 2,Meredith,Phillips,30,Model/Makeup Artist,Model / Make-Up Artist,Modeling & Acting,,,,,,,,,,,,,,0,West Hollywood,California,Unknown,White,Engagement,Broken up
Lead,1037,Nick Viall,Bachelor,Bachelor 21,Nick,Viall,36,Software Sales Executive,Software Sales Executive,Sales,,,,,,,,,1,,,,,1,Milwaukee,Wisconsin,Unknown,White,Engagement,Broken up
Lead,1038,Prince Lorenzo Borghese,Bachelor,Bachelor 9,Lorenzo,Borghese,34,Prince,Prince,Politics,,,,,,,,,,,,,,0,Milan,Italy,Unknown,White,"Relationship, no proposal",#N/A
Lead,1039,Rachel Lindsay,Bachelorette,Bachelorette 13,Rachel,Lindsay,32,Attorney,Attorney,Lawyers & Legal Services,,,,,,,,,,,,,,0,Dallas,Texas,Unknown,Black,Engagement,"Together, married"
Lead,1040,Sean Lowe,Bachelor,Bachelor 17,Sean,Lowe,28,Insurance Agent,Insurance Agent,Financial Services & Investing,,,,,,,,,,,,,,0,Irving,Texas,Christian,White,Engagement,"Together, married"
Lead,1041,Travis Lane Stork,Bachelor,Bachelor 8,Travis Lane,Stork,34,Emergency Medicine Physician,Emergency Medicine Physician,Physicians & Dentists,,,,,,,,,,,,,,0,Fort Collins,Colorado,Unknown,White,"Relationship, no proposal",Broken up
Lead,1042,Trista Rehn,Bachelorette,Bachelorette 1,Trista,Rehn,31,Miami Heat Dancer,Miami Heat Dancer,Professional Athletics,,,,,,,,,,,,,,0,Miami,Florida,Christian,White,Engagement,"Together, married"
Lead,1043,Clare Crawley,Bachelorette,Bachelorette 16,Clare,Crawley,39,hairstylist,hairstylist,Hair & Makeup,,,,,,,1,1,,,,,1,3,Sacremento,California,Christian,White,Engagement,Broken up
Lead,1044,Tayshia Adams,Bachelorette,Bachelorette 16,Tayshia,Adams,30,phlebotomist,Phlebotomist,Health & Medical Professional,,,,,,,,,,,,1,,1,Newport Beach,California,Christian,Black,Engagement,Broken up
Lead,1045,Katie Thurston,Bachelorette,Bachelorette 17,Katie,Thurston,29,Bank marketing manager,Bank Marketing Manager,Financial Services & Investing,,,,,,,,,,,,,,0,Seattle,Washington,Christian,White,Engagement,Broken up
Lead,1046,Michelle Young,Bachelorette,Bachelorette 18,Michelle,Young,28,elementary school teacher,Elementary School Teacher,Educational Administration,,,,,,,,,,,,,,0,St. Louis Park,Minnesota,Christian,Black,,
Lead,1047,Peter Weber,Bachelor,Bachelor 24,Peter,Weber,28,pilot,Pilot,Aviation,,,,,,,,,,,,,,0,Fairfax,Virginia,Christian,White,Engagement,Broken up
Lead,1048,Matt James,Bachelor,Bachelor 25,Matt,James,29,Real estate broker,Real estate broker,Real Estate & Interior Design,,,,,,,,,,,,,,0,Raleigh,North Carolina,Christian,Black,"Relationship, no proposal",Together
